entity_id,trait_id,phenotype_value,phenotype_date,phenotype_year,phenotype_person,notes
20RITI21625,gsdplot,130.7,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21626,gsdplot,139.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21627,gsdplot,108.2,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21628,gsdplot,156.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21629,gsdplot,116.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21630,gsdplot,119.0,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21631,gsdplot,70.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21632,gsdplot,172.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21633,gsdplot,133.6,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21634,gsdplot,176.0,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21635,gsdplot,147.4,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21636,gsdplot,85.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21637,gsdplot,122.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21638,gsdplot,162.4,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21639,gsdplot,108.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21640,gsdplot,90.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21641,gsdplot,117.6,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21642,gsdplot,134.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21643,gsdplot,25.0,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21644,gsdplot,75.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21645,gsdplot,121.0,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21646,gsdplot,139.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21647,gsdplot,242.1,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21648,gsdplot,109.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21649,gsdplot,117.0,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21650,gsdplot,78.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21651,gsdplot,100.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21652,gsdplot,148.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21653,gsdplot,141.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21654,gsdplot,177.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21655,gsdplot,92.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21656,gsdplot,143.0,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21657,gsdplot,135.0,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21658,gsdplot,121.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21659,gsdplot,322.4,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21660,gsdplot,142.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21661,gsdplot,269.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21662,gsdplot,435.1,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21663,gsdplot,146.4,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21664,gsdplot,157.6,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21665,gsdplot,199.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21666,gsdplot,335.0,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21667,gsdplot,199.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21668,gsdplot,154.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21669,gsdplot,192.1,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21670,gsdplot,166.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21671,gsdplot,171.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21672,gsdplot,151.6,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21673,gsdplot,146.4,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21674,gsdplot,147.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21675,gsdplot,76.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21676,gsdplot,127.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21677,gsdplot,176.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21678,gsdplot,243.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21679,gsdplot,180.6,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21680,gsdplot,138.6,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21681,gsdplot,96.4,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21682,gsdplot,138.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21683,gsdplot,194.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21684,gsdplot,103.1,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21685,gsdplot,151.0,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21686,gsdplot,261.7,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21687,gsdplot,108.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21688,gsdplot,184.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21689,gsdplot,257.6,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21690,gsdplot,163.0,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21691,gsdplot,155.4,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21692,gsdplot,164.1,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21693,gsdplot,217.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21694,gsdplot,186.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21695,gsdplot,158.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21696,gsdplot,220.7,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21697,gsdplot,148.4,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21698,gsdplot,130.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21699,gsdplot,55.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21700,gsdplot,291.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21701,gsdplot,224.4,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21702,gsdplot,214.4,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21703,gsdplot,212.2,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21704,gsdplot,188.6,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21705,gsdplot,104.1,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21706,gsdplot,193.1,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21707,gsdplot,138.1,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21708,gsdplot,99.0,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21709,gsdplot,298.0,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21710,gsdplot,214.7,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21711,gsdplot,162.6,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21712,gsdplot,112.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21713,gsdplot,110.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21714,gsdplot,123.2,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21715,gsdplot,140.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21716,gsdplot,275.1,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21717,gsdplot,125.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21718,gsdplot,88.6,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21719,gsdplot,116.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21720,gsdplot,141.4,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21721,gsdplot,199.6,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21722,gsdplot,236.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21723,gsdplot,181.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21724,gsdplot,219.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21725,gsdplot,140.1,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21726,gsdplot,121.7,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21727,gsdplot,182.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21728,gsdplot,135.7,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21729,gsdplot,214.4,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21730,gsdplot,160.4,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21731,gsdplot,140.2,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21732,gsdplot,175.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21733,gsdplot,186.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21734,gsdplot,177.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21735,gsdplot,120.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21736,gsdplot,124.1,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21737,gsdplot,176.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21738,gsdplot,17.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21739,gsdplot,92.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21740,gsdplot,156.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21741,gsdplot,51.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21742,gsdplot,105.6,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21743,gsdplot,228.2,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21744,gsdplot,139.1,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21745,gsdplot,107.1,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21746,gsdplot,205.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21747,gsdplot,10.2,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21748,gsdplot,294.1,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21749,gsdplot,172.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21750,gsdplot,138.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21751,gsdplot,190.4,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21752,gsdplot,129.5,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21753,gsdplot,186.2,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21754,gsdplot,82.9,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21755,gsdplot,151.3,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21756,gsdplot,96.8,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
20RITI21757,gsdplot,166.7,2022-08-18,2022,"Bjohnson, Jbillman, Slarson","grams, new combine crude weight, uncleaned, minus avg bag wt of 23.39"
